"","GSM4063816","GSM4063814","GSM4063823","GSM4063832","GSM4063818","GSM4063830","GSM4063817","GSM4063829","GSM4063821","GSM4063815","GSM4063820","GSM4063822","GSM4063826","GSM4063819","GSM4063831","GSM4063825","GSM4063824","GSM4063833","GSM4063834","GSM4063827","GSM4063828"
"DDX58",11.0380705393953,11.522192117772,8.65768001600517,9.58728265925035,10.8828898452526,8.40358174364497,11.4647290109939,10.8303258457775,9.04420912557731,8.93471463445404,12.1159676416979,7.61417683178258,9.70653262458045,10.8416075886233,10.9580785055658,10.0769318094706,10.3544819137422,7.01779833854684,9.07822100561898,8.79711579214192,8.32379112395314
"GATA3",4.46094630878334,5.66310946482283,4.50248145807346,3.01460256542761,3.95689952753833,5.12730475683983,5.12328047722158,5.49916981411525,3.13246843083944,5.13312946832401,4.33202114759383,1.77515760676974,3.75807180709924,4.57106999816771,4.02368472529949,4.86953437614585,4.81731063971775,0.341380086574762,4.49619004491713,7.10801524193323,5.70366857145891
"CCL2",9.78358630250073,9.13559104438548,6.95004842238354,8.5049035808977,7.51195738335847,11.7951764112892,9.04266020434043,10.5711913809486,8.25921927961401,10.5906085685522,7.18816450486888,3.61439300527245,9.52370876632958,7.61575836118426,12.5179444187134,11.9254283376238,11.1324836638927,10.156070432105,9.68869511524466,9.56233955478408,9.91667518048707
"IL2",-9.96578428466209,3.95042175443567,-9.96578428466209,-9.96578428466209,0.36241939003319,-9.96578428466209,3.931366310077,3.05580544238594,-9.96578428466209,-9.96578428466209,3.66991683334878,-9.96578428466209,-9.96578428466209,4.21709807525671,1.25492414419749,0.515524749127226,-0.59164921111307,-9.96578428466209,0.0160797823090937,-1.57152182343652,-9.96578428466209
"CRTAM",6.80200963653834,5.89194357534293,1.81723070920514,0.876289437106101,3.59395845260161,-9.96578428466209,6.61654016920438,4.92403335666749,5.05315261780535,4.81106868446758,5.9291729393714,2.81074724084647,0.755487538501572,-9.96578428466209,5.74506303629465,3.72105433455273,4.82513229886778,-1.68968082188722,2.04059649881166,4.19073731817279,0.961658885929349
"B3GAT1",12.0234677953517,9.60885783673363,8.80308557614476,4.82334176176314,8.80612424214934,14.4246446797236,9.18178436921627,11.2263296991029,4.82832743422713,11.048636721219,6.86923725070498,2.41208615487709,5.44340210047706,-9.96578428466209,10.5540746080823,12.244956015407,7.25348257051255,4.29932159752585,4.31770202825284,9.10592343292542,9.60212538414813
"IL10RA",11.7586662839596,11.4286632324633,6.9613976001563,7.13064674950598,10.3498783113172,9.75550786121757,11.0795161174361,10.9904635288721,10.6223511293186,10.4600380788394,11.4107417693257,8.01080333157984,8.42619890926886,11.9525061167764,11.7587703688336,11.0902811654078,11.0533442075358,7.74580606788906,8.52091995531775,9.89698729632226,10.8389375894546
"POU2AF1",6.78928975183834,6.23355755805451,-1.44206826640986,2.2630157709025,4.47260994046453,3.20628016047647,4.44384000974053,0.932919878821929,5.90691247631738,3.03663344296392,5.79227180682131,4.80485431751461,2.99042414137079,8.39000683202987,5.08451376098889,0.775584102972776,6.40175707908803,0.44600102236056,-0.962706064497083,4.23299453325262,6.10355114179961
"CD69",10.2896039548409,10.272397675511,5.86199827723464,5.33060966785516,8.03121707614298,5.06674363795618,11.6458587928064,9.61010040154568,11.4998419017323,8.53411608853659,9.85637136818344,6.17482284313355,5.19293386982052,8.93691614621991,10.5469339984479,8.98228916228895,9.10899195012562,3.81441096645485,8.26851392975466,8.08920998982941,6.12593703373046
"IL23A",1.8683236756208,4.68125359426205,2.7680290877332,5.14033081103295,3.76085005855511,-9.96578428466209,2.68708667453827,5.04008496162696,3.14285598164168,5.53409242624779,-9.96578428466209,4.19542398353746,4.9557707808407,-9.96578428466209,5.1184764293472,1.95497645781523,5.69317496710016,5.05111321131948,4.05573187888849,6.65653498300873,7.27588703914492
"FOXM1",8.08886613419744,7.49120453930242,7.61744101717323,7.62340307226543,10.5739141181793,6.5102620741021,7.56842891297593,7.75378635916132,8.8084130470093,8.36522141153239,6.51989379219564,9.37616121195885,9.03239898550061,5.25971050260924,8.47292148956798,5.97337088284651,10.2416364323481,7.8205083189065,9.47151691564622,8.42670252944507,9.38621041692818
"OAS3",10.3553830335951,11.4761619207004,7.98137490973913,8.1877068880027,9.48111101110923,11.6013761749897,9.21633723879665,9.63945286365634,10.4265394277542,10.445727737771,10.9212168736968,7.10742633621341,10.2328753704911,8.93403078405355,9.98421336220371,9.87872212336428,10.579769419448,7.37157193044264,8.88248990771393,10.4263056444617,11.7017673575563
"OAS2",10.4958540277905,10.9311999309602,7.08659590299435,9.07497899983215,8.6684279993891,9.120780114697,9.9332809480981,9.48533041617481,9.95693105610247,8.4690377530117,11.1653178100399,8.20609030893377,10.6831112933407,9.86165130818797,9.2219444883843,8.32581362603169,11.4038247756285,5.73136682587142,9.68021269698595,9.19524694281321,10.3278984003678
"IFNG",7.13807925730293,5.84307685129222,1.41171746717257,1.17744903943075,-9.96578428466209,-9.96578428466209,6.08826882800374,5.53456684328618,4.91672789990568,4.82697297121895,4.88000809290448,2.45675963536185,3.20809893621291,6.83857743430175,4.88213581621838,4.20173970719465,5.74524809044192,-9.96578428466209,3.23318202803793,5.54194842533373,1.15434859488043
"PTPN6",12.3699729651328,13.0819755148982,11.3913547682683,10.3104207882062,13.0012287260425,11.4837326587101,12.6982946730595,12.1901552415245,12.2784651396031,12.1098254318439,12.4592533200227,11.4205192454711,11.3067783006646,13.7206783056551,12.8076447200782,13.2440038598049,12.2068403807217,10.3639222851763,10.3367330440374,12.2056167191787,10.8541180178949
"KLRB1",7.79358770370498,8.40145981220717,3.27803174567164,3.33835595111069,9.43022609349748,-9.96578428466209,10.0239428198797,8.00954424828454,8.11787059035728,5.68409636782948,9.61837063471402,5.67763452188412,4.23759736857292,8.65460631514794,8.08612826164724,7.69584004546153,6.86804097329585,2.1425095054208,5.7721881325343,4.84655950691932,4.53174138752343
"MAPK14",11.1472061971595,11.9214939792561,11.0532518783118,11.0374755724226,13.0337213525083,11.0646457735881,12.001030933099,12.3814496704724,11.8116175307508,12.5346861234196,11.9578993673972,10.7647812121814,11.3818538433398,11.4535988560995,12.5497081520724,12.9798310078812,11.3225439265872,10.1746411090476,10.6843532713215,11.1526220233589,11.2516551922963
"IL17A",2.46932285074076,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,6.43060124613484,-9.96578428466209,-9.96578428466209,1.00906405230934,-9.96578428466209,1.27335833342969,-9.96578428466209
"IL17F",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.70729079954688,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.972889838806941,-9.96578428466209,-9.96578428466209,-2.9997945748521,-9.96578428466209,-9.96578428466209,-9.96578428466209
"CD83",8.83486256293589,9.07041562678005,6.70992470863307,6.56254573995786,8.36962002792717,8.37137851445986,9.37417159789791,8.72341316521516,8.10037009139488,8.82421922946782,7.95358943642131,6.32985211686676,7.7115059195473,9.09837797238452,8.39162553615076,10.3337736754292,8.2390943928843,6.84112022806577,7.75765268763357,7.72377423972561,7.49535619178965
"CCR6",7.47805931921322,10.853199594456,5.74053688992272,2.68694172830091,10.5456913910817,7.38973629782487,11.0490078666451,10.2589746414729,8.89577610972754,-9.96578428466209,10.7591008926042,6.38145867975967,6.86470368831688,11.116694844385,8.56756940414071,6.61536773968132,9.06618339321505,2.53215859085673,7.00973346072588,6.74119595000561,6.12305984250124
"TBP",6.02350265659034,6.30713540244654,5.61103365269731,6.30874402016283,8.32735772674404,4.75282350686028,6.48048357815019,6.546071657679,6.07276888466299,5.45185927214239,6.00910930147462,6.33159684551131,6.34765750746019,6.06259514808032,6.61950647753977,5.32233091123692,6.40438697895563,5.09687409251846,5.04787599015275,5.60917164471999,4.58445145572461
"PTK7",11.7543960839693,12.1925884133617,11.8372167459113,13.4600207951798,12.2380634323101,14.8533612672957,14.293825166393,14.4314245405076,13.1934192489044,12.0156101863448,13.9175166960655,11.9741463899545,14.204598729415,12.3778520073915,13.0113874877255,12.5967220478212,13.4809568989656,11.9540301436521,13.2976902436258,11.9023536321899,13.8803737776618
"VEGFA",9.94243489100766,12.0409379660861,9.81727373253297,10.2682823269125,12.3985173848006,11.3919663672146,11.85499496407,13.3200108830876,12.6372567938674,12.4339265152755,13.1839377203124,12.4375531289559,10.8862178453665,11.0987150952767,10.7129903423725,14.0136943795021,11.8091591748659,9.83536167476271,9.11684868623026,9.04515788975193,10.5599295875924
"GZMK",6.51870869885497,6.09603367259139,1.35399394610239,1.21410241853197,4.60046066481653,2.84129145050321,6.56804229240054,5.96698825938052,4.93673733432258,4.20762427302065,5.95111542881719,2.14355048038219,1.50815428619247,6.94485844580754,5.84099665545179,3.19118329331061,5.41202611400084,-1.73008354812258,3.46723382483122,3.81059631136288,1.36085698443471
"ITK",7.21873661555757,8.23947107959132,1.51106670069096,0.939912588200859,5.67344024618124,3.41455637043349,7.25653706186471,6.50483741588401,6.23770710883799,4.79260759557776,7.9789203423838,3.30734837324129,3.86113853183616,7.65903615432099,6.75820855447168,6.28644779379176,7.00200935626813,0.58178314734422,4.15904301225638,5.48807181088625,4.02466364364318
"IL12B",3.60459444305388,5.24785803461468,-1.68737803824456,2.57634581118836,-0.918767828694608,-9.96578428466209,7.87986440990984,-9.96578428466209,-9.96578428466209,-9.96578428466209,4.54234844756821,2.11915660979205,-9.96578428466209,-9.96578428466209,1.45747714856284,1.23233473226709,3.34591436945036,-9.96578428466209,3.97226345731223,2.85583406117534,-9.96578428466209
"IL4",0.482695488669155,-3.18375321840291,-9.96578428466209,-9.96578428466209,1.55311519974746,2.72923581039541,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.0551539973835274,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"BCL6",11.6622135122297,11.8999531388366,10.7026194533013,12.3590686759874,12.3848220559976,12.4414111143577,12.6477808381644,12.4680878960666,12.071843097993,12.8365490561989,12.404461981038,13.951751056337,11.8833008233449,11.8767820557886,13.502908982707,14.030385310796,12.3376968778198,12.3739779322096,11.406309721929,11.2517161343208,10.923281425419
"CD86",6.10228712293282,5.7349057592322,2.54243661092649,2.36434858709855,4.93212449579729,5.29066805188723,5.98270728822364,6.31042846843493,4.94838779130273,6.02020081209065,5.87969081980583,2.79018379039238,4.1498641559325,4.20475970928419,5.96922579400328,5.61664999429035,6.035028455237,2.7944304231996,3.61022877091912,5.55009323117055,4.56308977774953
"CBLB",8.64829825501247,9.07868321209467,5.07535634804995,8.55672407099442,10.3471008858436,6.57744831561725,10.4029182560053,9.00079495387275,9.55044628880326,6.44009293419987,9.35210877056378,8.67317973078388,9.38785814945901,9.36312112872221,8.42378109872494,7.30964369221317,10.0270641789087,6.86606228532002,8.25472347013065,6.5672413556927,7.91324188542398
"IL1A",4.01790142514449,3.0983883951622,7.27861485918465,4.99640456538547,2.36658743590643,-9.96578428466209,3.98439521598502,3.57367142153719,8.30363647145906,3.7205805457687,-9.96578428466209,6.22348491348239,6.88055452103658,-9.96578428466209,4.39488313714259,5.41307138986832,10.5741970864981,5.36448733879248,1.97494187161334,1.96943749902429,4.25521820918032
"CCL20",5.72050612600147,12.154357069017,8.12599611378409,11.5209250611275,8.76307522955981,5.70482798592725,8.39477735216898,8.20945336562895,13.5511327748914,5.17825252237626,8.93417530726974,10.7452852396218,7.02221687703662,8.66767254021017,8.77881472008022,10.6824872695965,8.18107869121183,5.64364842672954,4.63231184473015,5.40556765485512,6.18430072848661
"ZAP70",5.98091551030344,6.81913550387306,0.173972969622234,1.89102093249635,3.98237119982444,2.90819458715493,5.23606165889634,5.03382778039406,4.03559399988934,4.11717554569216,5.19827804751077,1.06409301504351,3.52731560285521,5.72885626952278,6.98650422954883,7.05688261382229,6.23125958805461,1.18649041564019,3.84867901980605,5.20750011658564,6.32682475837639
"IFIH1",7.97383854407382,8.76452762450368,4.64872887763817,6.26426505570771,9.12830525980212,4.7126948178971,8.4004918199855,7.76864750111893,8.55002140834932,5.00217862706979,8.53486506402827,6.15946631644217,7.2882210418466,7.12702343061813,6.92093755694701,7.63376103946533,9.4198830916447,1.70015825417712,6.9422306300954,5.52055331094604,5.32518634630806
"STAT1",12.9227263610836,12.3567075280001,9.21855960371812,10.146890652906,12.479549394145,10.8762237734248,12.3849005529477,11.6630843919842,12.6025436857751,12.6373894901707,12.7944337374618,10.2078745543581,12.336102035235,11.7286173903177,11.1697615618872,10.9338042369004,13.0455238563339,9.39992984757526,11.9261010027781,11.988036322317,12.0739440489509
"GNLY",10.918429469327,11.0564168913674,6.26353869739796,6.2170891545203,10.7792408393846,8.13412748197227,9.64467270440188,9.97124751244505,11.4162417666313,9.83384532507964,10.1745087882374,7.34394784349773,8.86564945912342,9.54121609266254,12.5241824656901,12.8472905316146,12.6041362049279,4.38279311997596,8.5169728687209,10.6488977050145,9.26931208979021
"ID2",8.00117340306115,7.55342194559768,6.64387927271072,8.82885558920717,11.5144813108069,6.21088521203799,10.5157096927247,10.1926651543694,8.70599517522663,6.43326210770675,8.67016086828386,7.29145345365621,8.57206920544819,7.24248246687872,10.0542176482949,8.29723911424006,9.0807956805374,6.09965225663328,8.65914750240727,7.38129462188143,6.24703010587027
"CD2",8.27511463083172,8.92115512211911,2.85199883711245,3.19447462976055,8.1137958103909,3.57868154034575,9.32616586782318,7.43061144845559,7.53111785215145,4.50248782297379,8.59738293431133,4.82838430807535,4.62199147399566,8.69905496823276,6.85217991195081,5.19919058091969,7.79802653015203,-0.30992445349561,5.5365257406673,4.77587545550359,3.22822302302878
"CD48",8.24472678247668,8.57400535549916,3.35352796429644,3.4786935903757,8.04226457324651,6.24616521060455,8.38608019017963,7.87973945654247,6.36425041624185,8.04555600453003,7.85549144310187,4.00119694022243,3.72925038729974,9.91827396679226,8.4583258118486,7.78164625676341,7.44791388016526,4.02428421427965,5.13473638931957,7.65749281308249,5.48890956242926
"GBP1",12.9107600149353,11.9807704402161,8.99747533013198,9.80722884174754,12.2945130596336,9.97215556365054,12.8276721759343,11.6937134498106,12.8742673134939,12.3288546920845,12.4465498678601,9.58975843185178,12.1142228757944,12.8064900119141,12.0485355760482,10.4136131212278,13.7592953625474,8.4840096012031,11.7933618916576,11.3034034751881,10.9720801539447
"CD160",4.90925611779007,2.58193905275349,-0.370786642279024,-9.96578428466209,4.07353149405001,-9.96578428466209,-9.96578428466209,2.72986313673892,-9.96578428466209,5.70661315565343,-9.96578428466209,-9.96578428466209,-0.326389306370749,-9.96578428466209,5.693895872224,5.65266603187675,2.44968655681582,-2.83396538495928,1.36729725145583,2.55787420720144,2.91695733530491
"ID3",10.4776459625291,9.51069712405458,8.74051341395357,9.33284642392725,9.03015699957777,6.61763246123436,10.4846527408496,9.37572672048914,10.0319217077,5.47745974134935,9.71536180035527,8.70223641886473,9.72473211670945,9.00779733991168,9.61505630694433,6.2605592264405,9.70551091942006,7.23148425052931,10.0426853722194,6.71454364383593,8.97198520392829
"FASLG",9.13031932409571,7.90108591196965,3.10924019048617,3.73988697719164,6.37909083919317,3.61508783957848,7.40068137224346,7.02241331269302,6.77112363224941,7.78982769656677,7.1210102188578,3.17162829930065,6.58415752285943,6.37779564692847,7.67471062698716,7.82910367025742,8.32536932357329,1.80777489128124,6.27714212353943,7.73040356278696,7.50022046092198
"TNFSF4",5.37614762115487,5.8682958672424,2.96890470019504,1.77784554360639,7.36552545173613,4.11213044762034,6.86575182629566,6.78152626961019,6.96888562853967,5.51503020933586,4.78874782241319,1.54303256287555,5.3013622993532,-9.96578428466209,4.43092885511569,5.29105942444108,5.57687097882664,2.20789097801019,5.3414727452204,3.73513545720478,2.73181145930132
"ARG1",0.44707449560465,0.5054133389488,-9.96578428466209,-1.28931975219972,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.74528503202308,-0.995804113930876,-9.96578428466209,5.10373932752748,4.10431736783346,-0.521109764533403,1.22538352900156,-9.96578428466209,-1.91476028163762,-9.96578428466209
"PGF",10.3031186001064,9.26609359964412,8.46412993286391,8.85699720192496,8.3704834101258,9.13735058792047,6.12589385831504,8.84399797204253,7.17597562228039,9.4387375945831,7.76643614910451,8.59499708273658,10.1703632536767,9.42455137609549,9.46705689562173,3.07947078881702,9.08753417863475,11.0038523705798,8.18980627803936,10.6144862458609,10.1944773975164
"IFIT3",6.65775288996351,6.35571069015041,2.57385946388279,3.1970052724122,6.54847253749099,3.99674666397359,7.66329337830076,5.86392581687843,6.76634073311638,4.43198860113529,7.50407530662478,3.60218367060434,6.49850539137887,5.14529431581091,5.89068477122151,5.52028520170411,7.60565063117657,2.46061414380174,5.00799782224335,4.53973453320724,5.52811837405058
"IFIT2",9.30612459229576,10.0363384825658,5.99557428880103,5.21933195209272,8.24844944683139,6.28564394251051,9.86062346273983,8.21165033972086,8.00334475020308,5.94743051918003,10.3723710211218,4.77205085585153,8.74365532347237,7.77168423669032,8.85317510555783,8.95854024585215,9.3028550262887,4.71319705318043,6.15817441586555,7.72636667944105,6.1839406100559
"CD274",5.51178838473085,6.82036407512363,1.52895931915303,1.99440340416061,5.35946072889772,6.34264398671736,4.98360336936645,5.4402060813116,5.82795262012021,9.30170195297746,5.26838386243239,7.82960731486592,5.57523728922868,-9.96578428466209,6.21185618023488,6.17178067623648,6.86981343077642,3.77939526219172,4.3536860367741,5.28918193329221,7.09506255307156
"TNFSF18",3.87139421448273,5.3777151467506,0.713171423061293,2.04727139218967,4.78838033220353,-0.799400482792768,3.13239916803028,2.91022878174194,3.53927918580126,2.45746926862767,4.26107567020256,-0.617595250340297,1.30975594355662,-9.96578428466209,0.7780521006954,-1.28101147344502,3.2511453842061,2.540889255155,1.17972632380065,-1.04993507429891,0.0252301197023809
"CD80",6.2851027360788,8.9297306475004,2.53999576577218,1.17337500557688,6.86432854958265,6.67876631673024,7.68789212655889,6.63084285025666,7.04071602716699,7.15622974072194,6.57524379499354,3.07203700921952,5.48145169016637,6.2813850140498,6.11377362374971,5.92108613578518,7.48307973446848,1.9925259071235,3.38619153046629,5.33441095498087,5.59391842716547
"CCR2",8.4447295904432,7.89418295908433,2.46663495011545,1.5072116101942,6.75129231864179,4.76337651591712,7.26229032435334,5.99533730220173,6.97696157947387,6.47875942857361,7.92738509265555,3.48344949578423,2.94544758211271,5.78440347237188,7.56064465194392,7.5327868185888,6.45052636995274,2.776603684785,3.5439362959859,6.07645284723001,4.46454999775258
"TNFSF10",7.47053442480797,7.84647137700455,7.34000138886572,11.4433310644358,7.32585319289439,8.1708829734612,8.28798473466366,9.24614820010576,7.60900213111522,6.15736391409073,8.5110694846344,8.23278689116838,9.15302020114072,9.07278083367565,8.92761827919479,8.27593637728101,10.9682268625187,7.89447098988586,9.27302416878847,10.7424728143622,8.88309351557242
"PIK3CA",7.63331640632355,7.40241606958159,6.08473165458002,8.05708521982452,9.86790356628381,5.80098193065146,9.01441108920011,7.83875137872454,7.54250724916779,6.09189316770219,8.53904788996727,9.43372834746407,8.23483275592931,8.3590308884778,7.43579608762328,6.11060399263584,7.8501086830348,7.13011438799639,7.39956162841731,6.6715948461255,5.52301864772106
"CXCR4",10.4093018257509,10.6700958789776,6.69296554159987,7.29758670928008,10.6024938114726,7.50649563001959,11.6712827560642,10.6587639934196,10.8834146237162,9.45396073985255,10.8541343851658,7.87641626135522,7.79624861407348,10.4977221282468,10.3356460419145,9.22328593924593,10.5157234888286,8.57791556107918,8.64982954831823,8.37304826857342,9.0905951784722
"CD244",8.02079441777761,6.01430953846388,3.77764064004608,0.00757873365960311,5.91102520005245,2.22268000423291,5.39405242212925,6.52214616593323,6.17712987355502,5.81727200548387,6.51600805331524,2.62709993825816,2.87781510710821,7.27168618482878,7.49021310267977,7.6767173339138,6.30287284302088,3.28888769943732,3.98528455637408,5.72063854674889,3.91386596754344
"LY9",5.10081495703075,5.91049906836353,-9.96578428466209,1.26297248884298,3.25524661516113,-9.96578428466209,6.0572323351214,5.37402292932363,5.49515085185342,3.56468179769835,6.97726045843551,2.87240307708357,0.26495791860933,6.37148289261203,4.00837931747524,3.15518949700447,5.15546307733875,-0.527785508657535,3.30579604498766,2.73476402167229,2.30256354985538
"TWIST1",7.7702383713914,8.2061381845171,4.36290957370714,8.86154477266047,5.77082983872186,6.93427115651977,5.20331393588548,9.28183338053246,8.3451736872251,6.71243895724552,2.74562415061584,7.25515512474928,9.96972610833476,9.23371169955497,8.50085581857211,2.24250281705889,9.47778537995285,5.2455918747755,9.28033163228857,7.18323241260437,8.22792297977618
"SRGN",10.6174142012222,10.2582751101304,6.53972026700897,6.57393645482004,9.27195644793693,7.53834570868408,10.7868944423324,10.3433645141458,12.3500300304084,8.75375494287463,9.82994815839115,6.91888350640138,6.99160347366263,10.079144737068,10.1077218651354,9.97715253706398,10.2687887636733,6.09267406465967,7.82004106992782,8.5871312992228,8.88689273452422
"EGR2",11.8160912595718,9.44814728635901,7.28097022864668,6.52960749306333,8.9957581075113,8.42764555808706,11.2645722023743,10.0482974993252,10.0319850966389,10.5801030759844,8.82806728396049,9.35764964713665,8.43992976077146,9.08413975761566,9.92521052566099,9.04868930028427,10.1699174873861,8.86226881115411,9.73684853951141,8.85972175002954,8.91220524083387
"ADGRE5",11.7631654660119,12.9081948183782,10.2798763467284,7.2452170683039,10.8561033374481,11.7277477631588,11.6529829633195,11.2696842420054,10.8823488257227,13.7191193600728,12.0539750789004,9.36561861957651,10.4196157854473,11.0667975789569,12.1306870290241,13.6442879192876,11.2712173052756,10.9422263774073,9.89231466913631,12.4817542836844,12.2536844193302
"LRP1",9.08046686880562,8.89432243381127,8.0088834895295,10.6164045670609,9.81158534211445,10.6410501258231,10.2831809789456,11.70938757388,10.0212479026051,10.4924350663073,9.25120425966172,9.2585335287212,11.3568986853309,11.5943120059507,11.032089131143,10.3960909703944,11.4872788207943,10.0347645795403,11.3398711533513,10.4156076315492,12.2191769926397
"IKZF4",1.5486669442878,3.46013705516915,-0.424468861020933,1.76815255866484,5.86980405581185,1.82835780107863,5.27403610602915,1.26145679812469,4.42246715046536,0.75573021735883,2.41586545877324,1.79990211571995,0.329689653311449,3.85138826009415,-0.0129318188553898,1.63531420348745,2.81323735299634,-0.463092083754571,-1.83386612010739,0.215612749820311,1.25218431513847
"SNAI1",6.96625971860035,8.2972858931196,4.91743557456451,6.11607962489327,9.09407214191087,6.87966043632719,7.77181890777688,7.01041956749917,8.38928888035435,6.88414609231894,6.02859788205092,6.34439693742175,7.50068336356755,-9.96578428466209,8.27282664052097,7.00970547228367,8.44458135127629,5.17161757187031,7.66715271064501,5.84769556221482,9.96778679765035
"MAGEA10",2.93391929662168,-9.96578428466209,-9.96578428466209,8.64556405076955,9.21591855670253,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,4.70512419276627,-9.96578428466209,-9.96578428466209,2.79515142728098,-9.96578428466209,-9.96578428466209,-9.96578428466209
"CEACAM8",-9.96578428466209,7.34519764337898,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,4.32503231795613,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,3.99030686315704,6.08693467576522,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.81986107486698,-9.96578428466209
"GPR18",6.10273958507066,7.3232025135789,-0.0250019061525924,0.783071884377724,5.8443527591003,-9.96578428466209,6.00302108411081,4.30995612647881,3.87396474226606,5.11888710038868,5.54595447321713,-0.672744244377988,2.45913203158151,6.02480834129067,6.06824430141612,5.46578905648592,4.78077359798707,-1.78264022264112,1.33087788001724,4.16618116330617,1.43208337203331
"IRF1",12.5205253786769,12.5691255338416,9.55406136580783,10.7479999181668,12.4553950377082,12.8042217919251,12.0750682772224,12.0712803382007,12.3217559192486,13.8421382650139,12.1908222425917,9.64935786327278,12.5900599770047,12.3626282337256,13.48258122609,13.8100876763917,13.280175854706,10.8791444014202,12.0499856670149,13.0875637799618,13.2897020703049
"KIR2DL1",-9.96578428466209,-3.56840211318058,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.330278549025844,0.665977553460835,-2.022362222596,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.22252246211006
"IL1B",9.58174252664011,7.94486371538207,7.61725366243437,4.35735282857875,7.70050352824134,4.81329892987876,10.4988831049803,8.4327590190487,7.86725587883624,6.3082780442651,4.10810873344627,7.01065789364968,8.3721981763494,6.54855052528894,10.2945139211796,8.5926285807021,12.2174855043999,7.7848265378771,7.91508343683139,7.06849132239081,6.99053060938747
"TNFSF9",5.99113541281746,6.68791031766116,5.37646299902975,5.97349808701589,5.28179059446089,9.74436934272045,6.49153326347949,6.73788141477489,7.04576184521458,8.60332479391858,4.26819182794231,5.99780678983072,6.61709508988454,6.7245820640389,6.9873276882415,7.51310617568234,5.43357976633021,6.10931939269247,4.20997887880212,6.49875332943086,6.70182210078347
"CD70",4.54196143089686,5.22635747049667,-1.81885825682839,3.76621244167506,2.98628750445314,-9.96578428466209,3.18976384583315,0.44932365699078,5.11235401120886,5.31671850598025,3.91699343796938,0.461878451785152,2.55572659723266,-9.96578428466209,2.89000574236503,3.22923243457189,3.51165399376872,-1.12252272240507,2.72943269494641,6.11757349714103,5.6183144303401
"TNFSF14",5.0027227701681,8.64602509331486,5.62506207854317,3.43387015494796,8.19038176633253,6.86965429482898,4.4066427868354,6.39720023019522,6.336353556845,3.0840183291915,6.23001409311899,5.19888934765804,3.33572905794091,10.3588731369045,10.1600756200389,3.96391518829926,8.11030164016976,5.23316292677893,6.91623179544673,3.6809589130619,5.19202605152614
"CCR7",6.39146855926448,9.41855028148364,2.06439416967194,2.28593835787809,6.15653172134798,5.04776259281273,7.73926013326693,5.94897969207347,4.55034723818726,5.1239988585373,7.98338071244347,3.59818414240482,3.34965259895523,8.71117308644022,7.43910945998162,5.40716067362797,7.43859892599067,1.91472447391783,3.9503750932121,5.93214009019896,5.10662386603469
"STAT5A",11.4680965533913,12.3338326428704,10.0306795494396,10.6847179431049,12.0364600621293,11.4118435533807,11.3936097947742,11.651617712325,10.8367549568592,12.2791546614924,11.6444272937892,9.00656367931802,10.4116264413655,12.2954380636694,12.1417013220694,11.1373799210907,11.6298624765201,9.55606762335129,11.2425251009391,11.6094844241018,11.3720243310913
"IFI6",12.1354566320509,12.7951666684543,7.86789522880802,8.14323676854614,11.2667543373212,12.0315943835333,12.1537632273096,11.0183135587801,10.972034188,9.66564751987434,13.2344143480757,6.92995310247305,11.43932341063,10.8455025960641,9.66356379671422,11.0597480074441,12.2851605934503,7.39219289908291,9.83907778302757,11.9268322722096,14.3704266166538
"CTAG2",-9.96578428466209,-9.96578428466209,-9.96578428466209,0.123672817342899,5.47143460969199,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
